Post URL,Time (UTC),Post Content
2023-10-24 17:19:32,https://www.tradingview.com/chart/chart/TSLA/335Ekqa7-TSLA-earnings-on-10-18/,"TSLA Q3 September 2023 earnings are on Wednesday 10/18/23 at 4:05pm. Tesla (TSLA) reported Q2 earnings of 0.91 per share on revenue of 24.93 billion for the second quarter ending June 2023. The consensus earnings estimate was 0.82 per share on revenue of 24.53 billion. The company beat expectations by 2.25% while revenue grew 47.20% on a year-over-year basis.   Q3 September 2023 Consensus:   EPS = 0.65   Revenue: 24.81B   P/E = 69.94   VWMA100 = 244.72   VWMA200 = 201.41   YTD anchored VWAP = 211.17   TTCATR20:   R3 = 294.30   VWMA20 = 257.70   S3 = 221.11   Options data:   10/20 expiry   Put Volume Total 17,179   Call Volume Total 22,493   Put/Call Volume Ratio 0.76   Put Open Interest Total 411,978   Call Open Interest Total 415,139   Put/Call Open Interest Ratio 0.99"
2023-10-24 16:37:53,https://www.tradingview.com/chart/chart/TLRY/9Ts7b1sm-TLRY-Long-Term-Fibonacci-Bottom/,"This week (Wednesday) TLRY hits the long term 1:1.618 Fibonacci Time Extension taking the 3 most significant pivots.   In addition it is also drifting within the 1:1.618 Golden Window for Trend Based Extension taking the wave 1 and 2 pivots from the 2021 top.   This is high Fibonacci confluence that the bottom may be in or near and that the next bull market could be soon!   Be aware that this is a high risk stock, but high risk is also high yield if you get it right.   Not advice."
2023-10-24 15:28:18,https://www.tradingview.com/chart/chart/TSLA/EL29c2Yl-TSLA-short-setup/,TSLA   short setup before a potential 3.   Long opportunity between $170 and $200.
2023-10-24 14:46:26,https://www.tradingview.com/chart/chart/TLT/CyGQ3dUV-TLT-Decade-Low/,"TLT has been a popular short trade as the Fed has committed to raising rates throughout 2022-2023 and causing pain in markets.  Today, we are starting to approach some extremely critical support zones towards the 2008 recession price point.   I have been considering 2 buy in zones at $88 and potentially a capitulation to $82 (if it even gets that low).   We are still waiting to hear from Powell in regards to further rate hikes, and the market is currently expecting one more hike with no real major cuts for 2024.   I will be looking out for the following statement during the next FOMC:   Powell decides to raise one more time according to the Dot Plot, however state that the comity has reached their goal of sufficiently restrictive territory with no more further rate hikes.   However, he will be adamant that rates will remain higher for longer, and the Fed will monitor live data to make future decisions.   This may be the mark of the bottom for TLT where I will start accumulating."
2023-10-24 13:48:25,https://www.tradingview.com/chart/chart/MULN/1yG3SpEV-MULN-1D-50-Shortfall/,"Previous post illustrated a long idea, but like lemons this stock is just sour. I created the downside I see coming and if youre investing watch out. The gains are do not last long...   Mullen Automotive Inc. is a southern California-based electric vehicle company, which engages in the manufacture of passenger electric vehicles and commercial vehicles. The company was founded on April 20, 2010 and is headquartered in Brea, CA."
2023-10-23 12:40:43,https://www.tradingview.com/chart/chart/CVX/s4p9f4rs-In-vogue-World-Geopolitics/,"We have another piece of news on the American radar. Chevron buys Hess Corporation.   This could have a negative impact on CHEVRON's share prices in the short term, until the results of its newest acquisition are incorporated into its balance sheet!   A point of support at the moment would be the 155.40 region. If this price range is lost, we have another support point at 142.44.   I believe that this movement is to complement the country's energy security. A beautiful step towards ""non-dependence on the OPEP+ cartel"".   In this analysis, I told a little about American intentions to free themselves from the ""monopoly"" of black gold prices on the world market. We had another move on the global geopolitical board.   It's worth reading!   Do your analysis and good business.   Be aware, if you buy, use stop loss!   See other graphical analyzes below"
2023-10-23 15:46:29,https://www.tradingview.com/chart/chart/TSLA/2qvuGDgO-tesla-next-move/,"tsla is want to repeat its previous pattren lets see how they play it out , go always with care"
2023-10-23 20:51:24,https://www.tradingview.com/chart/chart/DIS/uigm9Awi-Long-DIS-might-regret/,"DIS   might be oversold, at least in the near term. It has been selling off at a parabolic rate for over 2 years (starting Mar '21), but has recently shown signs of a bottom.   Signs of bottom (maybe!):   - Price has been declining at a parabolic rate for years but Weekly RSI seems like it might be showing a weak trend reversal starting around June '22   - Price might close above both TK lines on the Daily   - Possible Weekly TK clamp?   - Price has reached peak bottom COVID crash in 03/2020, potential support?   Reasons I'm wrong:   - The Weekly cloud looks...not great   - Price is below a sizable chunk of volume per VPVR, next support not showing until $68 (seems bad)   Would be bad if:   - A close below $78 on a Daily candle, and especially a Weekly   - Weekly RSI breaking down from wedge to LLs   Would be good if:   - Break parabolic downtrend on Weekly (close above $85)   - Continuing strength in Weekly RSI   - Bullish TK cross on the Daily   - Price trading above 50day MA   POSITION UPDATE:   Kid and I ape'd into a small position with an avg cost basis of $81.39."
2023-10-23 20:08:24,https://www.tradingview.com/chart/chart/NVO/UDLZ2Rha-another-bull-flag-setup-on-NVO/,NVO carries my best trade of the year on the last bull-flag setup. This stock appears to be unstoppable even at over a 400 billion dollar market cap.
2023-10-23 19:46:25,https://www.tradingview.com/chart/chart/RIOT/dgVrf2yx-More-zoomed-in-and-more-updates-on-riot/,A closeup with more resistance levels drawn on the call setup
2023-10-23 13:38:45,https://www.tradingview.com/chart/chart/TSLA/bDkVcFTe-Capitalizing-on-TSLA-s-Shorting-Potential/,"Tesla (TSLA) recently underwent a significant pullback, triggered by the break below its established uptrend trendline. Presently, TSLA finds itself confronting the 78.6% Fibonacci resistance level while approaching a long-standing downtrend trendline. We are cautiously considering a shorting opportunity, but it's crucial to act swiftly, particularly as long as the price doesn't establish a new higher high."
2023-10-23 19:04:12,https://www.tradingview.com/chart/chart/AAPL/7HFJaDBT-AAPL-WXY-or-ABC-Determine-the-direction-of-mkts-next-week/,"ABC simple Ziggy or complex WXY with 2 ABCs with in W & Y ?   We have one of the most beautiful Divers, RSI, happening right now on AAPL !!!   Will it play out for the Bulls ?!"
2023-10-23 19:02:35,https://www.tradingview.com/chart/chart/FSLR/FKkZrOPZ-I-am-giving-a-MAJOR-BUY-wave-4-low-is-in-place/,We have ended what seem to be a major long term LOW in the TAN the solar etf and the main body of this etf FSLR  I would now feel  we have and are about to advance to a new record high
2023-10-23 17:42:25,https://www.tradingview.com/chart/chart/TSLA/Na6n4dbk-TESLA-BULLISH/,Tesla has experienced a significant drop in price and based on deeper analysis is expected to return to the 240 level over the next short period of time. Bullish forecast shorter term until 235-240 level is filled.
2023-10-23 17:36:21,https://www.tradingview.com/chart/chart/SQQQ/XbMFlv2V-Monthly-bullish-butterfly/,"This might be a huge bullish butterfly that's been building up for a long time.   If it is, the move out of the low would be explosive.   A move of this scale would usually be news related."
2023-10-23 17:30:10,https://www.tradingview.com/chart/chart/WOLF/Ty44d1q9-can-it-break-resistance/,"clearly approaching strong resistance area, I would not long unless we broke 129.09, after that we can see a rally to 161-265"
2023-10-23 15:14:34,https://www.tradingview.com/chart/chart/SQQQ/0DGPuHhX-SQQQ-Bear-Flag/,"This formation is providing us with some potential information on what direction the markets may be trending in. The SQQQ ETF tracks the performance of the Nasdaq and is currently printing a bearish wedge pattern after a huge move to the downside.   It leads me to believe that the government shut down, similar to the last shutdown may actually be a bullish catalyst for the market.   We may see a further move down in the coming weeks before the market ultimately peaks.   Target for SQQQ approx $16.50"
2023-10-25 00:59:36,https://www.tradingview.com/chart/chart/TZA/ET1wK8XS-TZA-LONG-22-55/,Look at the daily stoch   look at weekly stoch   looking good   may take some off monday hit target 25   I believe she is going lot higher in time 30   Nice lower highs
2023-10-25 00:58:37,https://www.tradingview.com/chart/chart/SPY/DZNitmLV-Short-SPY-452-50/,Look daily rolling over broke 50 day but PPT came in save wont last   starting make lower highs more selling buying 443-466 range were are in   We start stepping down to test 350 but it will take time then poof
2023-10-25 00:57:35,https://www.tradingview.com/chart/chart/AU/RABazgUF-Long-AU-15-05-I-am-early/,Look daily stoch heading up   sitting on support and watch the dollar pull back   Gold gonna soar in time
2023-10-25 00:56:54,https://www.tradingview.com/chart/chart/SPY/XGgpW7Ng-Long-TLT-86-03/,TLT gonna take off look u have weekly daily stoch on bottom looking good with vol   target 100
2023-10-24 19:17:33,https://www.tradingview.com/chart/chart/SABR/895QCTkM-If-this-thing-breaks-out/,"2 weeks chart. The resistance at 4.5 was broken with tons of volume, no is testing the support. Risk and reward is good in this trade and it can break up very quick. I already have a long position, I may add next week depends on price action in the daily timeframe. Take in consideration that this is a 2 weeks chart so plan accordingly."
2023-10-24 08:28:09,https://www.tradingview.com/chart/chart/MU/Cdw0WlPt-MU-ascending-triangle/,"Simple analysis:   If the ascending triangle is broken, with everything being normal, the price could reach the target."
2023-10-23 14:16:26,https://www.tradingview.com/chart/chart/TSLA/ImnS6PQl-TSLA-time-to-rip/,Tesla has had a massive selloff into support.   A potential large bullish pattern is developing on the weekly chart!   if this plays out we could see new all time highs in Tesla in the next 1-2 years.
