Time (UTC),Post URL,Post Content
2023-10-20 18:17:48,https://www.tradingview.com/chart/chart/TSLA/Lz5epHYv-TSLA-SHORT-IDEA/,"So basically we had a break of structure on the high  time frames like monthly and weekly , and now we should wait for price to hit our poi in premium  for more confirmation to get short"
2023-10-20 17:56:41,https://www.tradingview.com/chart/chart/TSLA/tyXR30Mm-TSLA-OVERSOLD-BUY/,Buy and ADD all the way to $200 support.  Bounce back o $233.95 could go as high as $255.37 cloud resistance.  Getting overdone here
2023-10-20 17:55:12,https://www.tradingview.com/chart/chart/AAPL/HKlfUJA0-AAPL-following-harmonically/,Downtrend in AAPL following harmonic pattern. Target Nov 7th.
2023-10-20 17:53:42,https://www.tradingview.com/chart/chart/LUMN/qrbuh7hL-LUMN-to-4-70-from-here/,Lumen Technologies will head up to the trend line around $4.50 from here.  Great buying opportunity here.
2023-10-20 17:50:33,https://www.tradingview.com/chart/chart/NFLX/p63JZt2I-BAT/,Bullish Bat as most M patterns are bullish meaning they reverse on the 4th leg which is down.   The first leg is Up.  Peak 2 s lower than peak 1.   This did not quite hit the .886 but still very close.  News popped this early and there was also a very small gap that acted as support.   Price is at a horizontal resistance level and 2 spinning tops are struggling at this level.  Spinning top candles represent indecsion.  Price must surpass this level to hit above targets.   No recommendaton
2023-10-20 17:36:44,https://www.tradingview.com/chart/chart/TRU/TqmDLkam-TransUnion-Sighting-The-promised-land/,"TransUnion Report Finds More than Half of Consumers Plan to Spend $500+ this Holiday Shopping Season; Shoppers Plan to Increase Spending for Third Consecutive Year.   Nearly a quarter of households with children plan to travel for vacation this holiday season, with cruises and resorts among top destinations.   CHICAGO, Oct. 19, 2023 (GLOBE NEWSWIRE) -- More than half of Americans (51%) plan to spend more than $500 this holiday shopping season, a marked increase from the 36% who planned to do so in 2022. A new TransUnion (NYSE: TRU) report found that three in 10 consumers (29%) plan on spending more on holiday shopping than in the year prior, while only 16% say they will spend less.   Both data points represent the third consecutive year for their respective trends, indicating continuing consumer resiliency. The findings were corroborated by the amounts consumers plan to spend this year, with significant increases in the higher spend brackets. The shift was even more exaggerated in the drop at the lower end of planned spending.   Consumer tolerance for security depends on in-store vs. online   The past year saw several high-profile smash and grab attacks on retailers, causing many to place more products inside security cases to prevent organized retail crime. While the majority of consumers (66%) say they havent noticed or dont care that more products are being locked up, one-third of consumers dislike the practice.   In fact, 15% said they wont wait to have an item unlocked by a store employee; 9% will instead purchase those items online; and another 9% will generally carry a negative view of the store. These findings vary slightly across regions in the U.S., with higher levels of negative feelings in the Northeast and West, which have been more highly affected by theft and organized retail crime.   Consumers are far less ambivalent about online security measures as they protect the consumers as well as the retailers. In fact, 96% of shoppers have a positive or at least neutral view of additional security measures. Six in 10 (59%) say added security makes them more likely to shop with that retailer and 37% say they are willing to spend the time to verify their identity without it affecting their shopping habits.   However, there was one point on which both groups agreed, which is that two-factor authentication is the top choice for online shopping security measures.   About TransUnion (NYSE: TRU)   TransUnion is a global information and insights company with over 12,000 associates operating in more than 30 countries. We make trust possible by ensuring each person is reliably represented in the marketplace. We do this with a Tru picture of each person: an actionable view of consumers, stewarded with care. Through our acquisitions and technology investments we have developed innovative solutions that extend beyond our strong foundation in core credit into areas such as marketing, fraud, risk and advanced analytics. As a result, consumers and businesses can transact with confidence and achieve great things. We call this Information for Good  and it leads to economic opportunity, great experiences and personal empowerment for millions of people around the world."
2023-10-20 17:34:03,https://www.tradingview.com/chart/chart/MLPA/afCWeGqw-MLPA-Compression-at-the-bottom-of-bullish-channel/,"The current channel in MLPA began April 2020, with the long-term resistance line crossed in January 2022.  Bullish channel is now 3.5 years old and may be pushing to longer term key level at $48.50. If the price action moves to the top of the current channel, share price will approach $55.   However, beyond that, 8-year resistance at $60."
2023-10-20 17:27:27,https://www.tradingview.com/chart/chart/QQQ/cw5S2xVi-QQQ-long-at-360/,"Structure set up for a long entry at around the 360 mark.   ABC corrective wave of longer term bull phase into Christmas appears to be ending.   360 looks to be 0.618 retrace of Wave 1, and also exact 100% of Wave A.   Note we may have already hit the bottom at 362 (50% and 0.718 of Waves 1 and A respectively). However VIX model looks to be setting up a new high to complete the retrace (will post shortly) so I don't think we can rally until VIX 20 has been broken"
2023-10-20 17:24:48,https://www.tradingview.com/chart/chart/SPY/TrAJ1RSB-Easy-Support-Resistance-Consolidation-Trade-Stragegy/,Just a simple s/r consolidation strategy quick and easy.
2023-10-20 17:23:13,https://www.tradingview.com/chart/chart/NRGU/RDjKIj6p-NRGU-was-it-a-3rd-Wave-or-a-3-wave-1st-Wave/,"Hit the yellow 3 a bit early, giving reason to think we might be on the aqua colored count. We'll know that it drops below 480 ish.  If it pivots on the yellow 4, we can expect it to stay on yellow count."
2023-10-20 17:16:18,https://www.tradingview.com/chart/chart/ALB/JVxuF9HO-ALB-NYSE-Albemarle-Corp-IH-S/,"Albemarle could be printing an Inverse Head & Shoulder pattern as seen on the Chart.   While this is early, positive trend signals that it might complete this formation.   As we know, this pattern is a Bullish signal for more possible Upside to come.   Smash the Rocket Boost Button should you appreciate my Chart Study.   Regards Graham."
2023-10-20 17:06:23,https://www.tradingview.com/chart/chart/TSLA/DTGmn53u-Bullish-idea/,The market is bullish and am expecting some retraceme to this our liquidity fair value gap(FVG) we gone be expecting some pump from this zone
2023-10-20 16:57:47,https://www.tradingview.com/chart/chart/COKE/RkcmFc2x-DESCENDING-TRIANGLE/,"Earnings estimated to be 11- BMO.   Neutral pattern util broken.   Yearly high and ATH 745.33.  This stock has escaped lethal pull backs.   No recommendation.   Company Profile   Coca-Cola Consolidated, Inc. logo   Coca-Cola Consolidated, Inc., together with its subsidiaries, manufactures, markets, and distributes nonalcoholic beverages primarily products of The Coca-Cola Company in the United States. The company offers sparkling beverages, such as sparling beverages; and still beverages, including energy products, as well as noncarbonated beverages comprising bottled water, ready to drink coffee and tea, enhanced water, juices, and sports drinks. It also sells its products to other Coca-Cola bottlers; and post-mix products that are dispensed through equipment, which mixes the fountain syrup with carbonated or still water enabling fountain retailers to sell finished products to consumers in cups or glasses. In addition, the company distributes products for various other beverage brands that include Dr Pepper and Monster Energy. It sells and distributes its products directly to grocery stores, mass merchandise stores, club stores, convenience stores, and drug stores; and restaurants, schools, amusement parks, and recreational facilities, as well as through vending machine outlets. The company was formerly known as Coca-Cola Bottling Co. Consolidated and changed its name to Coca-Cola Consolidated, Inc. in January 2019. Coca-Cola Consolidated, Inc. was incorporated in 1980 and is headquartered in Charlotte, North Carolina."
